run,population,behaviour,code
3,Elabik,56,customary
3,Elabik,57,absent
3,Elabik,58,customary
3,Elabik,59,present
3,Elabik,60,absent
3,Elabik,61,habitual
3,Elabik,62,absent
3,Elabik,63,habitual
3,Elabik,64,absent
3,Ognodub,1,customary
3,Ognodub,2,customary
3,Ognodub,3,habitual
3,Ognodub,4,customary
3,Ognodub,5,absent
3,Ognodub,6,present
3,Ognodub,7,customary
3,Ognodub,8,customary
3,Ognodub,9,customary
3,Ognodub,10,present
3,Ognodub,11,absent
3,Ognodub,12,customary
3,Ognodub,13,absent
3,Ognodub,14,absent
3,Ognodub,15,present
3,Ognodub,16,customary
3,Ognodub,17,absent
3,Ognodub,18,customary
3,Ognodub,19,absent
3,Ognodub,20,present
3,Ognodub,21,habitual
3,Ognodub,22,absent
3,Ognodub,23,customary
3,Ognodub,24,absent
3,Ognodub,25,present
3,Ognodub,26,customary
3,Ognodub,27,customary
3,Ognodub,28,absent
3,Ognodub,29,customary
3,Ognodub,30,absent
3,Ognodub,31,absent
3,Ognodub,32,present
3,Ognodub,33,customary
3,Ognodub,34,habitual
3,Ognodub,35,present
3,Ognodub,36,customary
3,Ognodub,37,customary
3,Ognodub,38,customary
3,Ognodub,39,customary
3,Ognodub,40,customary
3,Ognodub,41,customary
3,Ognodub,42,ecological explanation
3,Ognodub,43,ecological explanation
3,Ognodub,44,ecological explanation
3,Ognodub,45,ecological explanation
3,Ognodub,46,customary
3,Ognodub,47,customary
3,Ognodub,48,ecological explanation
3,Ognodub,49,customary
3,Ognodub,50,absent
3,Ognodub,51,absent
3,Ognodub,52,customary
3,Ognodub,53,absent
3,Ognodub,54,customary
3,Ognodub,55,habitual
3,Ognodub,56,customary
3,Ognodub,57,ecological explanation
3,Ognodub,58,customary
3,Ognodub,59,absent
3,Ognodub,60,absent
3,Ognodub,61,absent
3,Ognodub,62,habitual
3,Ognodub,63,ecological explanation
3,Ognodub,64,ecological explanation
4,Uossob,1,customary
4,Uossob,2,habitual
4,Uossob,3,customary
4,Uossob,4,customary
4,Uossob,5,habitual
4,Uossob,6,customary
4,Uossob,7,habitual
4,Uossob,8,present
4,Uossob,9,absent
4,Uossob,10,absent
4,Uossob,11,absent
4,Uossob,12,absent
4,Uossob,13,customary
4,Uossob,14,customary
4,Uossob,15,absent
4,Uossob,16,absent
4,Uossob,17,present
4,Uossob,18,customary
4,Uossob,19,absent
4,Uossob,20,habitual
4,Uossob,21,absent
4,Uossob,22,absent
4,Uossob,23,absent
4,Uossob,24,absent
4,Uossob,25,absent
4,Uossob,26,absent
4,Uossob,27,absent
4,Uossob,28,absent
4,Uossob,29,customary
4,Uossob,30,absent
4,Uossob,31,customary
4,Uossob,32,customary
4,Uossob,33,customary
4,Uossob,34,absent
4,Uossob,35,ecological explanation
4,Uossob,36,ecological explanation
4,Uossob,37,customary
4,Uossob,38,customary
4,Uossob,39,absent
4,Uossob,40,ecological explanation
4,Uossob,41,customary
4,Uossob,42,customary
4,Uossob,43,customary
4,Uossob,44,customary
4,Uossob,45,ecological explanation
4,Uossob,46,customary
4,Uossob,47,absent
4,Uossob,48,ecological explanation
4,Uossob,49,ecological explanation
4,Uossob,50,absent
4,Uossob,51,customary
4,Uossob,52,customary
4,Uossob,53,habitual
4,Uossob,54,ecological explanation
4,Uossob,55,customary
4,Uossob,56,absent
4,Uossob,57,customary
4,Uossob,58,habitual
4,Uossob,59,absent
4,Uossob,60,ecological explanation
4,Uossob,61,customary
4,Uossob,62,absent
4,Uossob,63,customary
4,Uossob,64,absent
4,Iat Forest,1,customary
4,Iat Forest,2,absent
4,Iat Forest,3,customary
4,Iat Forest,4,customary
4,Iat Forest,5,habitual
4,Iat Forest,6,customary
4,Iat Forest,7,habitual
4,Iat Forest,8,habitual
4,Iat Forest,9,customary
4,Iat Forest,10,absent
4,Iat Forest,11,absent
4,Iat Forest,12,present
4,Iat Forest,13,customary
4,Iat Forest,14,customary
4,Iat Forest,15,absent
4,Iat Forest,16,absent
4,Iat Forest,17,habitual
4,Iat Forest,18,customary
4,Iat Forest,19,habitual
4,Iat Forest,20,habitual
4,Iat Forest,21,absent
4,Iat Forest,22,absent
4,Iat Forest,23,absent
4,Iat Forest,24,absent
4,Iat Forest,25,habitual
4,Iat Forest,26,absent
4,Iat Forest,27,present
4,Iat Forest,28,customary
4,Iat Forest,29,customary
4,Iat Forest,30,absent
4,Iat Forest,31,customary
4,Iat Forest,32,customary
4,Iat Forest,33,customary
4,Iat Forest,34,customary
4,Iat Forest,35,absent
4,Iat Forest,36,absent
4,Iat Forest,37,customary
4,Iat Forest,38,customary
4,Iat Forest,39,absent
4,Iat Forest,40,absent
4,Iat Forest,41,customary
4,Iat Forest,42,customary
4,Iat Forest,43,customary
4,Iat Forest,44,customary
4,Iat Forest,45,absent
4,Iat Forest,46,customary
4,Iat Forest,47,ecological explanation
4,Iat Forest,48,absent
4,Iat Forest,49,absent
4,Iat Forest,50,absent
4,Iat Forest,51,customary
4,Iat Forest,52,customary
4,Iat Forest,53,customary
4,Iat Forest,54,absent
4,Iat Forest,55,customary
4,Iat Forest,56,ecological explanation
4,Iat Forest,57,customary
4,Iat Forest,58,habitual
4,Iat Forest,59,absent
4,Iat Forest,60,absent
4,Iat Forest,61,customary
4,Iat Forest,62,present
4,Iat Forest,63,customary
4,Iat Forest,64,absent
4,Ebmog,1,customary
4,Ebmog,2,absent
4,Ebmog,3,customary
4,Ebmog,4,absent
4,Ebmog,5,customary
4,Ebmog,6,habitual
4,Ebmog,7,habitual
4,Ebmog,8,habitual
4,Ebmog,9,habitual
4,Ebmog,10,absent
4,Ebmog,11,habitual
4,Ebmog,12,absent
4,Ebmog,13,customary
4,Ebmog,14,customary
4,Ebmog,15,absent
4,Ebmog,16,customary
4,Ebmog,17,present
4,Ebmog,18,customary
4,Ebmog,19,habitual
4,Ebmog,20,absent
4,Ebmog,21,absent
4,Ebmog,22,absent
4,Ebmog,23,present
4,Ebmog,24,customary
4,Ebmog,25,habitual
4,Ebmog,26,absent
4,Ebmog,27,absent
4,Ebmog,28,customary
4,Ebmog,29,absent
4,Ebmog,30,absent
4,Ebmog,31,absent
4,Ebmog,32,customary
4,Ebmog,33,absent
4,Ebmog,34,customary
4,Ebmog,35,customary
4,Ebmog,36,customary
4,Ebmog,37,customary
4,Ebmog,38,habitual
4,Ebmog,39,customary
4,Ebmog,40,customary
4,Ebmog,41,customary
4,Ebmog,42,customary
4,Ebmog,43,customary
4,Ebmog,44,absent
4,Ebmog,45,customary
4,Ebmog,46,absent
4,Ebmog,47,customary
4,Ebmog,48,customary
4,Ebmog,49,customary
4,Ebmog,50,absent
4,Ebmog,51,absent
4,Ebmog,52,absent
4,Ebmog,53,customary
4,Ebmog,54,present
4,Ebmog,55,customary
4,Ebmog,56,customary
4,Ebmog,57,habitual
4,Ebmog,58,absent
4,Ebmog,59,customary
4,Ebmog,60,customary
4,Ebmog,61,absent
4,Ebmog,62,absent
4,Ebmog,63,absent
4,Ebmog,64,absent
4,Elaham,1,customary
4,Elaham,2,habitual
4,Elaham,3,customary
4,Elaham,4,absent
4,Elaham,5,habitual
4,Elaham,6,habitual
4,Elaham,7,habitual
4,Elaham,8,customary
4,Elaham,9,habitual
4,Elaham,10,absent
4,Elaham,11,customary
4,Elaham,12,absent
4,Elaham,13,customary
4,Elaham,14,customary
4,Elaham,15,absent
4,Elaham,16,customary
4,Elaham,17,absent
4,Elaham,18,customary
4,Elaham,19,absent
4,Elaham,20,habitual
4,Elaham,21,absent
4,Elaham,22,absent
4,Elaham,23,absent
4,Elaham,24,customary
4,Elaham,25,habitual
4,Elaham,26,present
4,Elaham,27,present
4,Elaham,28,customary
4,Elaham,29,absent
4,Elaham,30,absent
4,Elaham,31,absent
4,Elaham,32,customary
4,Elaham,33,absent
4,Elaham,34,customary
4,Elaham,35,customary
4,Elaham,36,customary
4,Elaham,37,customary
4,Elaham,38,absent
4,Elaham,39,customary
4,Elaham,40,customary
4,Elaham,41,customary
4,Elaham,42,customary
4,Elaham,43,customary
4,Elaham,44,ecological explanation
4,Elaham,45,customary
4,Elaham,46,ecological explanation
4,Elaham,47,customary
4,Elaham,48,customary
4,Elaham,49,customary
4,Elaham,50,absent
4,Elaham,51,ecological explanation
4,Elaham,52,ecological explanation
4,Elaham,53,customary
4,Elaham,54,present
4,Elaham,55,customary
4,Elaham,56,customary
4,Elaham,57,ecological explanation
4,Elaham,58,absent
4,Elaham,59,customary
4,Elaham,60,customary
4,Elaham,61,ecological explanation
4,Elaham,62,present
4,Elaham,63,ecological explanation
4,Elaham,64,absent
4,Elabik,1,customary
4,Elabik,2,absent
4,Elabik,3,habitual
4,Elabik,4,absent
4,Elabik,5,customary
4,Elabik,6,customary
4,Elabik,7,habitual
4,Elabik,8,customary
4,Elabik,9,absent
4,Elabik,10,absent
4,Elabik,11,customary
4,Elabik,12,absent
4,Elabik,13,customary
4,Elabik,14,customary
4,Elabik,15,habitual
4,Elabik,16,absent
4,Elabik,17,present
4,Elabik,18,customary
4,Elabik,19,present
4,Elabik,20,absent
4,Elabik,21,absent
4,Elabik,22,absent
4,Elabik,23,present
4,Elabik,24,customary
4,Elabik,25,absent
4,Elabik,26,absent
4,Elabik,27,habitual
4,Elabik,28,customary
4,Elabik,29,absent
4,Elabik,30,absent
4,Elabik,31,present
4,Elabik,32,customary
4,Elabik,33,present
4,Elabik,34,customary
4,Elabik,35,customary
4,Elabik,36,customary
4,Elabik,37,customary
4,Elabik,38,absent
4,Elabik,39,customary
4,Elabik,40,customary
4,Elabik,41,customary
4,Elabik,42,customary
4,Elabik,43,customary
4,Elabik,44,habitual
4,Elabik,45,customary
4,Elabik,46,habitual
4,Elabik,47,customary
4,Elabik,48,customary
4,Elabik,49,customary
4,Elabik,50,habitual
4,Elabik,51,absent
4,Elabik,52,absent
4,Elabik,53,customary
4,Elabik,54,present
4,Elabik,55,customary
4,Elabik,56,customary
4,Elabik,57,absent
4,Elabik,58,habitual
4,Elabik,59,customary
4,Elabik,60,customary
4,Elabik,61,habitual
4,Elabik,62,absent
4,Elabik,63,absent
4,Elabik,64,absent
4,Ognodub,1,customary
4,Ognodub,2,habitual
4,Ognodub,3,customary
4,Ognodub,4,absent
4,Ognodub,5,customary
4,Ognodub,6,customary
4,Ognodub,7,customary
4,Ognodub,8,habitual
4,Ognodub,9,absent
4,Ognodub,10,absent
4,Ognodub,11,habitual
4,Ognodub,12,absent
4,Ognodub,13,customary
4,Ognodub,14,customary
4,Ognodub,15,customary
4,Ognodub,16,habitual
4,Ognodub,17,present
4,Ognodub,18,customary
4,Ognodub,19,present
4,Ognodub,20,habitual
4,Ognodub,21,absent
4,Ognodub,22,absent
4,Ognodub,23,absent
4,Ognodub,24,present
4,Ognodub,25,habitual
4,Ognodub,26,present
4,Ognodub,27,absent
4,Ognodub,28,absent
4,Ognodub,29,absent
4,Ognodub,30,habitual
4,Ognodub,31,customary
4,Ognodub,32,customary
4,Ognodub,33,ecological explanation
4,Ognodub,34,ecological explanation
4,Ognodub,35,customary
4,Ognodub,36,customary
4,Ognodub,37,ecological explanation
4,Ognodub,38,ecological explanation
4,Ognodub,39,customary
4,Ognodub,40,customary
4,Ognodub,41,customary
4,Ognodub,42,customary
4,Ognodub,43,ecological explanation
4,Ognodub,44,absent
4,Ognodub,45,customary
4,Ognodub,46,present
4,Ognodub,47,customary
4,Ognodub,48,customary
4,Ognodub,49,customary
4,Ognodub,50,habitual
4,Ognodub,51,absent
4,Ognodub,52,absent
4,Ognodub,53,customary
4,Ognodub,54,absent
4,Ognodub,55,customary
4,Ognodub,56,customary
4,Ognodub,57,absent
4,Ognodub,58,present
4,Ognodub,59,customary
4,Ognodub,60,customary
4,Ognodub,61,absent
4,Ognodub,62,absent
4,Ognodub,63,absent
4,Ognodub,64,absent
5,Uossob,1,present
5,Uossob,2,absent
5,Uossob,3,absent
5,Uossob,4,absent
5,Uossob,5,absent
5,Uossob,6,absent
5,Uossob,7,customary
5,Uossob,8,absent
5,Uossob,9,customary
5,Uossob,10,absent
5,Uossob,11,absent
5,Uossob,12,absent
5,Uossob,13,present
5,Uossob,14,customary
5,Uossob,15,customary
5,Uossob,16,customary
5,Uossob,17,customary
5,Uossob,18,habitual
5,Uossob,19,present
5,Uossob,20,absent
5,Uossob,21,absent
5,Uossob,22,habitual
5,Uossob,23,customary
5,Uossob,24,customary
5,Uossob,25,present
5,Uossob,26,customary
5,Uossob,27,absent
5,Uossob,28,present
5,Uossob,29,habitual
5,Uossob,30,customary
5,Uossob,31,absent
5,Uossob,32,absent
5,Uossob,33,absent
5,Uossob,34,ecological explanation
5,Uossob,35,ecological explanation
5,Uossob,36,customary
5,Uossob,37,customary
5,Uossob,38,absent
5,Uossob,39,ecological explanation
5,Uossob,40,ecological explanation
5,Uossob,41,customary
5,Uossob,42,ecological explanation
5,Uossob,43,absent
5,Uossob,44,customary
5,Uossob,45,ecological explanation
5,Uossob,46,ecological explanation
5,Uossob,47,absent
5,Uossob,48,absent
5,Uossob,49,ecological explanation
5,Uossob,50,customary
5,Uossob,51,customary
5,Uossob,52,ecological explanation
5,Uossob,53,absent
5,Uossob,54,customary
5,Uossob,55,customary
5,Uossob,56,customary
5,Uossob,57,present
5,Uossob,58,customary
5,Uossob,59,ecological explanation
5,Uossob,60,absent
5,Uossob,61,absent
5,Uossob,62,absent
5,Uossob,63,ecological explanation
5,Uossob,64,absent
5,Iat Forest,1,absent
5,Iat Forest,2,absent
5,Iat Forest,3,absent
5,Iat Forest,4,absent
5,Iat Forest,5,absent
5,Iat Forest,6,absent
5,Iat Forest,7,customary
5,Iat Forest,8,absent
5,Iat Forest,9,customary
5,Iat Forest,10,absent
5,Iat Forest,11,absent
5,Iat Forest,12,absent
5,Iat Forest,13,absent
5,Iat Forest,14,customary
5,Iat Forest,15,customary
5,Iat Forest,16,customary
5,Iat Forest,17,customary
5,Iat Forest,18,absent
5,Iat Forest,19,habitual
5,Iat Forest,20,absent
5,Iat Forest,21,absent
5,Iat Forest,22,present
5,Iat Forest,23,customary
5,Iat Forest,24,habitual
5,Iat Forest,25,present
5,Iat Forest,26,customary
5,Iat Forest,27,habitual
5,Iat Forest,28,habitual
5,Iat Forest,29,customary
5,Iat Forest,30,customary
5,Iat Forest,31,absent
5,Iat Forest,32,habitual
5,Iat Forest,33,ecological explanation
5,Iat Forest,34,customary
5,Iat Forest,35,present
5,Iat Forest,36,customary
5,Iat Forest,37,customary
5,Iat Forest,38,customary
5,Iat Forest,39,absent
5,Iat Forest,40,habitual
5,Iat Forest,41,customary
5,Iat Forest,42,absent
5,Iat Forest,43,ecological explanation
5,Iat Forest,44,habitual
5,Iat Forest,45,habitual
5,Iat Forest,46,absent
5,Iat Forest,47,ecological explanation
5,Iat Forest,48,customary
5,Iat Forest,49,absent
5,Iat Forest,50,customary
5,Iat Forest,51,customary
5,Iat Forest,52,absent
5,Iat Forest,53,customary
5,Iat Forest,54,customary
5,Iat Forest,55,customary
5,Iat Forest,56,customary
5,Iat Forest,57,habitual
5,Iat Forest,58,customary
5,Iat Forest,59,absent
5,Iat Forest,60,absent
5,Iat Forest,61,ecological explanation
5,Iat Forest,62,absent
5,Iat Forest,63,absent
5,Iat Forest,64,ecological explanation
5,Ebmog,1,habitual
5,Ebmog,2,habitual
5,Ebmog,3,absent
5,Ebmog,4,customary
5,Ebmog,5,absent
5,Ebmog,6,habitual
5,Ebmog,7,customary
5,Ebmog,8,absent
5,Ebmog,9,customary
5,Ebmog,10,absent
5,Ebmog,11,absent
5,Ebmog,12,absent
5,Ebmog,13,absent
5,Ebmog,14,absent
5,Ebmog,15,customary
5,Ebmog,16,customary
5,Ebmog,17,customary
5,Ebmog,18,absent
5,Ebmog,19,present
5,Ebmog,20,absent
5,Ebmog,21,absent
5,Ebmog,22,absent
5,Ebmog,23,customary
5,Ebmog,24,customary
5,Ebmog,25,present
5,Ebmog,26,customary
5,Ebmog,27,absent
5,Ebmog,28,absent
5,Ebmog,29,customary
5,Ebmog,30,absent
5,Ebmog,31,customary
5,Ebmog,32,customary
5,Ebmog,33,customary
5,Ebmog,34,customary
5,Ebmog,35,habitual
5,Ebmog,36,absent
5,Ebmog,37,customary
5,Ebmog,38,customary
5,Ebmog,39,customary
5,Ebmog,40,customary
5,Ebmog,41,customary
5,Ebmog,42,customary
5,Ebmog,43,customary
5,Ebmog,44,absent
5,Ebmog,45,habitual
5,Ebmog,46,customary
5,Ebmog,47,absent
5,Ebmog,48,absent
5,Ebmog,49,customary
5,Ebmog,50,customary
5,Ebmog,51,absent
5,Ebmog,52,absent
5,Ebmog,53,absent
5,Ebmog,54,customary
5,Ebmog,55,habitual
5,Ebmog,56,customary
5,Ebmog,57,absent
5,Ebmog,58,absent
5,Ebmog,59,customary
5,Ebmog,60,absent
5,Ebmog,61,customary
5,Ebmog,62,absent
5,Ebmog,63,customary
5,Ebmog,64,customary
5,Elaham,1,habitual
5,Elaham,2,present
5,Elaham,3,absent
5,Elaham,4,customary
5,Elaham,5,absent
5,Elaham,6,habitual
5,Elaham,7,customary
5,Elaham,8,absent
5,Elaham,9,customary
5,Elaham,10,absent
5,Elaham,11,absent
5,Elaham,12,absent
5,Elaham,13,present
5,Elaham,14,absent
5,Elaham,15,customary
5,Elaham,16,customary
5,Elaham,17,customary
5,Elaham,18,absent
5,Elaham,19,habitual
5,Elaham,20,absent
5,Elaham,21,absent
5,Elaham,22,habitual
5,Elaham,23,customary
5,Elaham,24,customary
5,Elaham,25,habitual
5,Elaham,26,customary
5,Elaham,27,absent
5,Elaham,28,present
5,Elaham,29,customary
5,Elaham,30,present
5,Elaham,31,customary
5,Elaham,32,habitual
5,Elaham,33,customary
5,Elaham,34,customary
5,Elaham,35,habitual
5,Elaham,36,absent
5,Elaham,37,customary
5,Elaham,38,customary
5,Elaham,39,customary
5,Elaham,40,customary
5,Elaham,41,customary
5,Elaham,42,customary
5,Elaham,43,customary
5,Elaham,44,ecological explanation
5,Elaham,45,customary
5,Elaham,46,customary
5,Elaham,47,absent
5,Elaham,48,absent
5,Elaham,49,customary
5,Elaham,50,customary
5,Elaham,51,absent
5,Elaham,52,present
5,Elaham,53,ecological explanation
5,Elaham,54,customary
5,Elaham,55,habitual
5,Elaham,56,customary
5,Elaham,57,present
5,Elaham,58,absent
5,Elaham,59,customary
5,Elaham,60,absent
5,Elaham,61,habitual
5,Elaham,62,absent
5,Elaham,63,customary
5,Elaham,64,customary
5,Elabik,1,habitual
5,Elabik,2,customary
5,Elabik,3,absent
5,Elabik,4,customary
5,Elabik,5,absent
5,Elabik,6,absent
5,Elabik,7,customary
5,Elabik,8,absent
5,Elabik,9,customary
5,Elabik,10,absent
5,Elabik,11,absent
5,Elabik,12,absent
5,Elabik,13,absent
5,Elabik,14,absent
5,Elabik,15,habitual
5,Elabik,16,customary
5,Elabik,17,customary
5,Elabik,18,absent
5,Elabik,19,habitual
5,Elabik,20,absent
5,Elabik,21,present
5,Elabik,22,habitual
5,Elabik,23,customary
5,Elabik,24,customary
5,Elabik,25,absent
5,Elabik,26,customary
5,Elabik,27,habitual
5,Elabik,28,absent
5,Elabik,29,customary
5,Elabik,30,absent
5,Elabik,31,customary
5,Elabik,32,habitual
5,Elabik,33,customary
5,Elabik,34,habitual
5,Elabik,35,absent
5,Elabik,36,absent
5,Elabik,37,customary
5,Elabik,38,customary
5,Elabik,39,customary
5,Elabik,40,customary
5,Elabik,41,habitual
5,Elabik,42,customary
5,Elabik,43,customary
5,Elabik,44,present
5,Elabik,45,absent
5,Elabik,46,customary
5,Elabik,47,absent
5,Elabik,48,absent
5,Elabik,49,customary
5,Elabik,50,customary
5,Elabik,51,absent
5,Elabik,52,present
5,Elabik,53,habitual
5,Elabik,54,habitual
5,Elabik,55,absent
5,Elabik,56,customary
5,Elabik,57,absent
5,Elabik,58,absent
5,Elabik,59,customary
5,Elabik,60,absent
5,Elabik,61,customary
5,Elabik,62,absent
5,Elabik,63,customary
5,Elabik,64,customary
5,Ognodub,1,present
5,Ognodub,2,customary
5,Ognodub,3,absent
5,Ognodub,4,absent
5,Ognodub,5,absent
5,Ognodub,6,absent
5,Ognodub,7,customary
5,Ognodub,8,absent
5,Ognodub,9,customary
5,Ognodub,10,absent
5,Ognodub,11,absent
5,Ognodub,12,absent
5,Ognodub,13,habitual
5,Ognodub,14,absent
5,Ognodub,15,habitual
5,Ognodub,16,customary
5,Ognodub,17,customary
5,Ognodub,18,absent
5,Ognodub,19,present
5,Ognodub,20,absent
5,Ognodub,21,absent
5,Ognodub,22,habitual
5,Ognodub,23,customary
5,Ognodub,24,customary
5,Ognodub,25,habitual
5,Ognodub,26,customary
5,Ognodub,27,absent
5,Ognodub,28,present
5,Ognodub,29,customary
5,Ognodub,30,absent
5,Ognodub,31,customary
5,Ognodub,32,customary
5,Ognodub,33,customary
5,Ognodub,34,absent
5,Ognodub,35,absent
5,Ognodub,36,ecological explanation
5,Ognodub,37,customary
5,Ognodub,38,habitual
5,Ognodub,39,customary
5,Ognodub,40,customary
5,Ognodub,41,ecological explanation
5,Ognodub,42,customary
5,Ognodub,43,customary
5,Ognodub,44,absent
5,Ognodub,45,absent
5,Ognodub,46,customary
5,Ognodub,47,absent
5,Ognodub,48,ecological explanation
5,Ognodub,49,customary
5,Ognodub,50,customary
5,Ognodub,51,ecological explanation
5,Ognodub,52,absent
5,Ognodub,53,present
5,Ognodub,54,ecological explanation
5,Ognodub,55,ecological explanation
5,Ognodub,56,customary
5,Ognodub,57,ecological explanation
5,Ognodub,58,ecological explanation
5,Ognodub,59,customary
5,Ognodub,60,ecological explanation
5,Ognodub,61,customary
5,Ognodub,62,ecological explanation
5,Ognodub,63,customary
5,Ognodub,64,customary
6,Uossob,1,absent
6,Uossob,2,customary
6,Uossob,3,absent
6,Uossob,4,absent
6,Uossob,5,absent
6,Uossob,6,absent
6,Uossob,7,present
6,Uossob,8,customary
6,Uossob,9,absent
6,Uossob,10,customary
6,Uossob,11,absent
6,Uossob,12,absent
6,Uossob,13,absent
6,Uossob,14,customary
6,Uossob,15,absent
6,Uossob,16,absent
6,Uossob,17,absent
6,Uossob,18,customary
6,Uossob,19,present
6,Uossob,20,absent
6,Uossob,21,customary
6,Uossob,22,customary
6,Uossob,23,customary
6,Uossob,24,absent
6,Uossob,25,customary
6,Uossob,26,customary
6,Uossob,27,absent
6,Uossob,28,absent
6,Uossob,29,absent
6,Uossob,30,absent
6,Uossob,31,absent
6,Uossob,32,customary
6,Uossob,33,ecological explanation
6,Uossob,34,ecological explanation
6,Uossob,35,customary
6,Uossob,36,absent
6,Uossob,37,customary
6,Uossob,38,ecological explanation
6,Uossob,39,absent
6,Uossob,40,absent
6,Uossob,41,habitual
6,Uossob,42,absent
6,Uossob,43,customary
6,Uossob,44,customary
6,Uossob,45,customary
6,Uossob,46,customary
6,Uossob,47,customary
6,Uossob,48,customary
6,Uossob,49,ecological explanation
6,Uossob,50,habitual
6,Uossob,51,customary
6,Uossob,52,customary
6,Uossob,53,ecological explanation
6,Uossob,54,customary
6,Uossob,55,habitual
6,Uossob,56,ecological explanation
6,Uossob,57,ecological explanation
6,Uossob,58,ecological explanation
6,Uossob,59,ecological explanation
6,Uossob,60,customary
6,Uossob,61,ecological explanation
6,Uossob,62,ecological explanation
6,Uossob,63,ecological explanation
6,Uossob,64,ecological explanation
6,Iat Forest,1,absent
6,Iat Forest,2,habitual
6,Iat Forest,3,absent
6,Iat Forest,4,habitual
6,Iat Forest,5,present
6,Iat Forest,6,customary
6,Iat Forest,7,habitual
6,Iat Forest,8,customary
6,Iat Forest,9,absent
6,Iat Forest,10,customary
6,Iat Forest,11,absent
6,Iat Forest,12,present
6,Iat Forest,13,absent
6,Iat Forest,14,customary
6,Iat Forest,15,habitual
6,Iat Forest,16,absent
6,Iat Forest,17,present
6,Iat Forest,18,customary
6,Iat Forest,19,absent
6,Iat Forest,20,absent
6,Iat Forest,21,habitual
6,Iat Forest,22,customary
6,Iat Forest,23,customary
6,Iat Forest,24,absent
6,Iat Forest,25,customary
6,Iat Forest,26,customary
6,Iat Forest,27,absent
6,Iat Forest,28,absent
6,Iat Forest,29,present
6,Iat Forest,30,absent
6,Iat Forest,31,absent
6,Iat Forest,32,habitual
6,Iat Forest,33,absent
6,Iat Forest,34,absent
6,Iat Forest,35,customary
6,Iat Forest,36,absent
6,Iat Forest,37,customary
6,Iat Forest,38,absent
6,Iat Forest,39,absent
6,Iat Forest,40,absent
6,Iat Forest,41,habitual
6,Iat Forest,42,ecological explanation
6,Iat Forest,43,customary
6,Iat Forest,44,customary
6,Iat Forest,45,customary
6,Iat Forest,46,customary
6,Iat Forest,47,customary
6,Iat Forest,48,customary
6,Iat Forest,49,absent
